0,0.0,1,16,8,True,5
0,28.125,2,16,8,True,5
0,17.1875,3,16,8,True,5
0,43.75,4,16,8,True,5
0,25.0,5,16,8,True,5
0,35.9375,6,16,8,True,5
0,39.0625,7,16,8,True,5
0,18.75,8,16,8,True,5
0,37.5,9,16,8,True,5
0,34.375,10,16,8,True,5
0,28.125,11,16,8,True,5
0,31.25,12,16,8,True,5
0,32.8125,13,16,8,True,5
0,20.3125,14,16,8,True,5
0,29.6875,15,16,8,True,5
0,34.375,16,16,8,True,5
0,21.875,17,16,8,True,5
0,23.4375,18,16,8,True,5
0,32.8125,19,16,8,True,5
0,26.5625,20,16,8,True,5
0,28.125,21,16,8,True,5
0,35.9375,22,16,8,True,5
0,21.875,23,16,8,True,5
0,20.3125,24,16,8,True,5
0,26.5625,25,16,8,True,5
0,39.0625,26,16,8,True,5
0,35.9375,27,16,8,True,5
0,29.6875,28,16,8,True,5
0,25.0,29,16,8,True,5
0,28.125,30,16,8,True,5
0,23.4375,31,16,8,True,5
0,21.875,32,16,8,True,5
0,23.4375,33,16,8,True,5
0,21.875,34,16,8,True,5
0,29.6875,35,16,8,True,5
0,25.0,36,16,8,True,5
0,31.25,37,16,8,True,5
0,18.75,38,16,8,True,5
0,35.9375,39,16,8,True,5
0,28.125,40,16,8,True,5
0,23.4375,41,16,8,True,5
0,18.75,42,16,8,True,5
0,21.875,43,16,8,True,5
0,31.25,44,16,8,True,5
0,29.6875,45,16,8,True,5
0,34.375,46,16,8,True,5
0,35.9375,47,16,8,True,5
0,23.4375,48,16,8,True,5
0,25.0,49,16,8,True,5
0,29.6875,50,16,8,True,5
0,18.75,51,16,8,True,5
0,34.375,52,16,8,True,5
0,25.0,53,16,8,True,5
0,17.1875,54,16,8,True,5
0,21.875,55,16,8,True,5
0,32.8125,56,16,8,True,5
0,46.875,57,16,8,True,5
0,34.375,58,16,8,True,5
0,25.0,59,16,8,True,5
0,32.8125,60,16,8,True,5
0,26.5625,61,16,8,True,5
0,35.9375,62,16,8,True,5
0,26.5625,63,16,8,True,5
0,29.6875,64,16,8,True,5
250,100.0,1,16,8,True,5
250,73.4375,2,16,8,True,5
250,31.25,3,16,8,True,5
250,45.3125,4,16,8,True,5
250,70.3125,5,16,8,True,5
250,64.0625,6,16,8,True,5
250,45.3125,7,16,8,True,5
250,53.125,8,16,8,True,5
250,50.0,9,16,8,True,5
250,45.3125,10,16,8,True,5
250,40.625,11,16,8,True,5
250,42.1875,12,16,8,True,5
250,50.0,13,16,8,True,5
250,53.125,14,16,8,True,5
250,45.3125,15,16,8,True,5
250,54.6875,16,16,8,True,5
250,53.125,17,16,8,True,5
250,53.125,18,16,8,True,5
250,54.6875,19,16,8,True,5
250,46.875,20,16,8,True,5
250,37.5,21,16,8,True,5
250,37.5,22,16,8,True,5
250,57.8125,23,16,8,True,5
250,53.125,24,16,8,True,5
250,56.25,25,16,8,True,5
250,59.375,26,16,8,True,5
250,46.875,27,16,8,True,5
250,42.1875,28,16,8,True,5
250,51.5625,29,16,8,True,5
250,43.75,30,16,8,True,5
250,51.5625,31,16,8,True,5
250,48.4375,32,16,8,True,5
250,45.3125,33,16,8,True,5
250,57.8125,34,16,8,True,5
250,42.1875,35,16,8,True,5
250,53.125,36,16,8,True,5
250,57.8125,37,16,8,True,5
250,51.5625,38,16,8,True,5
250,50.0,39,16,8,True,5
250,50.0,40,16,8,True,5
250,60.9375,41,16,8,True,5
250,51.5625,42,16,8,True,5
250,54.6875,43,16,8,True,5
250,50.0,44,16,8,True,5
250,45.3125,45,16,8,True,5
250,56.25,46,16,8,True,5
250,42.1875,47,16,8,True,5
250,46.875,48,16,8,True,5
250,45.3125,49,16,8,True,5
250,54.6875,50,16,8,True,5
250,50.0,51,16,8,True,5
250,39.0625,52,16,8,True,5
250,53.125,53,16,8,True,5
250,45.3125,54,16,8,True,5
250,53.125,55,16,8,True,5
250,51.5625,56,16,8,True,5
250,50.0,57,16,8,True,5
250,46.875,58,16,8,True,5
250,50.0,59,16,8,True,5
250,50.0,60,16,8,True,5
250,54.6875,61,16,8,True,5
250,45.3125,62,16,8,True,5
250,60.9375,63,16,8,True,5
250,50.0,64,16,8,True,5
500,100.0,1,16,8,True,5
500,76.5625,2,16,8,True,5
500,37.5,3,16,8,True,5
500,59.375,4,16,8,True,5
500,56.25,5,16,8,True,5
500,39.0625,6,16,8,True,5
500,53.125,7,16,8,True,5
500,56.25,8,16,8,True,5
500,35.9375,9,16,8,True,5
500,53.125,10,16,8,True,5
500,37.5,11,16,8,True,5
500,54.6875,12,16,8,True,5
500,46.875,13,16,8,True,5
500,56.25,14,16,8,True,5
500,46.875,15,16,8,True,5
500,50.0,16,16,8,True,5
500,50.0,17,16,8,True,5
500,42.1875,18,16,8,True,5
500,46.875,19,16,8,True,5
500,51.5625,20,16,8,True,5
500,35.9375,21,16,8,True,5
500,40.625,22,16,8,True,5
500,54.6875,23,16,8,True,5
500,53.125,24,16,8,True,5
500,46.875,25,16,8,True,5
500,42.1875,26,16,8,True,5
500,32.8125,27,16,8,True,5
500,40.625,28,16,8,True,5
500,60.9375,29,16,8,True,5
500,45.3125,30,16,8,True,5
500,50.0,31,16,8,True,5
500,50.0,32,16,8,True,5
500,51.5625,33,16,8,True,5
500,43.75,34,16,8,True,5
500,50.0,35,16,8,True,5
500,54.6875,36,16,8,True,5
500,35.9375,37,16,8,True,5
500,65.625,38,16,8,True,5
500,46.875,39,16,8,True,5
500,59.375,40,16,8,True,5
500,51.5625,41,16,8,True,5
500,53.125,42,16,8,True,5
500,54.6875,43,16,8,True,5
500,50.0,44,16,8,True,5
500,32.8125,45,16,8,True,5
500,45.3125,46,16,8,True,5
500,46.875,47,16,8,True,5
500,42.1875,48,16,8,True,5
500,50.0,49,16,8,True,5
500,45.3125,50,16,8,True,5
500,50.0,51,16,8,True,5
500,50.0,52,16,8,True,5
500,45.3125,53,16,8,True,5
500,53.125,54,16,8,True,5
500,51.5625,55,16,8,True,5
500,51.5625,56,16,8,True,5
500,53.125,57,16,8,True,5
500,59.375,58,16,8,True,5
500,53.125,59,16,8,True,5
500,40.625,60,16,8,True,5
500,37.5,61,16,8,True,5
500,56.25,62,16,8,True,5
500,50.0,63,16,8,True,5
500,54.6875,64,16,8,True,5
750,100.0,1,16,8,True,5
750,76.5625,2,16,8,True,5
750,48.4375,3,16,8,True,5
750,57.8125,4,16,8,True,5
750,45.3125,5,16,8,True,5
750,60.9375,6,16,8,True,5
750,51.5625,7,16,8,True,5
750,48.4375,8,16,8,True,5
750,50.0,9,16,8,True,5
750,42.1875,10,16,8,True,5
750,43.75,11,16,8,True,5
750,50.0,12,16,8,True,5
750,53.125,13,16,8,True,5
750,42.1875,14,16,8,True,5
750,56.25,15,16,8,True,5
750,50.0,16,16,8,True,5
750,53.125,17,16,8,True,5
750,48.4375,18,16,8,True,5
750,42.1875,19,16,8,True,5
750,46.875,20,16,8,True,5
750,60.9375,21,16,8,True,5
750,48.4375,22,16,8,True,5
750,51.5625,23,16,8,True,5
750,50.0,24,16,8,True,5
750,39.0625,25,16,8,True,5
750,56.25,26,16,8,True,5
750,39.0625,27,16,8,True,5
750,45.3125,28,16,8,True,5
750,53.125,29,16,8,True,5
750,48.4375,30,16,8,True,5
750,60.9375,31,16,8,True,5
750,56.25,32,16,8,True,5
750,48.4375,33,16,8,True,5
750,54.6875,34,16,8,True,5
750,48.4375,35,16,8,True,5
750,53.125,36,16,8,True,5
750,51.5625,37,16,8,True,5
750,48.4375,38,16,8,True,5
750,60.9375,39,16,8,True,5
750,50.0,40,16,8,True,5
750,54.6875,41,16,8,True,5
750,54.6875,42,16,8,True,5
750,42.1875,43,16,8,True,5
750,51.5625,44,16,8,True,5
750,46.875,45,16,8,True,5
750,37.5,46,16,8,True,5
750,59.375,47,16,8,True,5
750,53.125,48,16,8,True,5
750,50.0,49,16,8,True,5
750,42.1875,50,16,8,True,5
750,51.5625,51,16,8,True,5
750,54.6875,52,16,8,True,5
750,51.5625,53,16,8,True,5
750,43.75,54,16,8,True,5
750,40.625,55,16,8,True,5
750,59.375,56,16,8,True,5
750,54.6875,57,16,8,True,5
750,46.875,58,16,8,True,5
750,50.0,59,16,8,True,5
750,54.6875,60,16,8,True,5
750,45.3125,61,16,8,True,5
750,51.5625,62,16,8,True,5
750,51.5625,63,16,8,True,5
750,42.1875,64,16,8,True,5
1000,100.0,1,16,8,True,5
1000,71.875,2,16,8,True,5
1000,60.9375,3,16,8,True,5
1000,51.5625,4,16,8,True,5
1000,42.1875,5,16,8,True,5
1000,46.875,6,16,8,True,5
1000,39.0625,7,16,8,True,5
1000,50.0,8,16,8,True,5
1000,62.5,9,16,8,True,5
1000,57.8125,10,16,8,True,5
1000,42.1875,11,16,8,True,5
1000,54.6875,12,16,8,True,5
1000,56.25,13,16,8,True,5
1000,62.5,14,16,8,True,5
1000,43.75,15,16,8,True,5
1000,59.375,16,16,8,True,5
1000,46.875,17,16,8,True,5
1000,53.125,18,16,8,True,5
1000,54.6875,19,16,8,True,5
1000,40.625,20,16,8,True,5
1000,56.25,21,16,8,True,5
1000,50.0,22,16,8,True,5
1000,50.0,23,16,8,True,5
1000,48.4375,24,16,8,True,5
1000,43.75,25,16,8,True,5
1000,45.3125,26,16,8,True,5
1000,46.875,27,16,8,True,5
1000,28.125,28,16,8,True,5
1000,45.3125,29,16,8,True,5
1000,51.5625,30,16,8,True,5
1000,51.5625,31,16,8,True,5
1000,57.8125,32,16,8,True,5
1000,45.3125,33,16,8,True,5
1000,51.5625,34,16,8,True,5
1000,64.0625,35,16,8,True,5
1000,50.0,36,16,8,True,5
1000,37.5,37,16,8,True,5
1000,64.0625,38,16,8,True,5
1000,42.1875,39,16,8,True,5
1000,46.875,40,16,8,True,5
1000,53.125,41,16,8,True,5
1000,43.75,42,16,8,True,5
1000,53.125,43,16,8,True,5
1000,45.3125,44,16,8,True,5
1000,56.25,45,16,8,True,5
1000,40.625,46,16,8,True,5
1000,39.0625,47,16,8,True,5
1000,54.6875,48,16,8,True,5
1000,42.1875,49,16,8,True,5
1000,53.125,50,16,8,True,5
1000,54.6875,51,16,8,True,5
1000,54.6875,52,16,8,True,5
1000,53.125,53,16,8,True,5
1000,42.1875,54,16,8,True,5
1000,50.0,55,16,8,True,5
1000,59.375,56,16,8,True,5
1000,43.75,57,16,8,True,5
1000,56.25,58,16,8,True,5
1000,37.5,59,16,8,True,5
1000,40.625,60,16,8,True,5
1000,70.3125,61,16,8,True,5
1000,43.75,62,16,8,True,5
1000,51.5625,63,16,8,True,5
1000,51.5625,64,16,8,True,5
1250,100.0,1,16,8,True,5
1250,100.0,2,16,8,True,5
1250,78.125,3,16,8,True,5
1250,67.1875,4,16,8,True,5
1250,51.5625,5,16,8,True,5
1250,43.75,6,16,8,True,5
1250,40.625,7,16,8,True,5
1250,46.875,8,16,8,True,5
1250,45.3125,9,16,8,True,5
1250,48.4375,10,16,8,True,5
1250,46.875,11,16,8,True,5
1250,50.0,12,16,8,True,5
1250,37.5,13,16,8,True,5
1250,48.4375,14,16,8,True,5
1250,46.875,15,16,8,True,5
1250,45.3125,16,16,8,True,5
1250,53.125,17,16,8,True,5
